destination,year,tonnage,tonnage_class,departure_action,destination_action,flag,homeport_state_1789_fr,homeport,departure
Le Croisic,1787,12,[1-20],out,in,French,France,Baden,La Rochelle
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Méan,1787,28,[21-50],out,in,French,France,Méan,Nantes
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Baden,1787,4,[1-20],out,in,French,France,Baden,La Rochelle
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Baden,1787,10,[1-20],out,in,French,France,Baden,Nantes
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Deal,1787,2,[1-20],out,in,British,Grande-Bretagne,Deal,Calais
Auddewall [Uddevalla],1787,162,[101-200],out,in,Swedish,Suède,Oudevalla [Uddevalla],Nantes
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Deal,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Harwich,Dunkerque
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Harwich,Dunkerque
Bremen,1787,160,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Gand,1787,100,[51-100],out,in,Austrian NL,Autriche,Ostende,Bayonne
Quimper,1787,30,[21-50],out,in,French,France,Pont l' Abbé,Blaye
Pont l' Abbé,1787,28,[21-50],out,in,French,France,Pont l' Abbé,Bayonne
Oléron,1787,5,[1-20],in-out,in,French,France,Oleron,Soubise
Pont Aven,1787,14,[1-20],out,in,French,France,Pont Aven,Le Croisic
Pont Aven,1787,14,[1-20],out,in,French,France,Pont Aven,Lorient
Marblehead,1787,80,[51-100],out,in,USA,Etats-Unis d'Amérique,Suin dans l' Amerique septentrionale,Lorient
Saint Savinien,1787,104,[101-200],out,in,French,France,Nantes,Rochefort
Saint Savinien,1787,104,[101-200],out,in,French,France,Nantes,Rochefort
Hambourg,1787,375,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Corck,1787,30,[21-50],out,in,British,Grande-Bretagne,Corke,Nantes
Trieste,1787,162,[101-200],out,in,Swedish,Suède,Oudevalle,Nantes
Norvège,1787,130,[101-200],out,in,Danish/Norwegian,Danemark,Bergen,Ars en Ré
Nord Ferrow en Norvege,1787,32,[21-50],out,in,British,Grande-Bretagne,Cork,Lorient
Gall [Galloway],1787,32,[21-50],out,in,British,Grande-Bretagne,Cork,Lorient
Nord Ferrow en Norvege,1787,32,[21-50],out,in,British,Grande-Bretagne,Cork,Lorient
Corck,1787,37,[21-50],out,in,British,Grande-Bretagne,Corck,Le Havre
Bruges,1787,130,[101-200],out,in,Austrian NL,Autriche,Anvers,Nantes
Guernesey,1787,35,[21-50],out,in,British,Grande-Bretagne,Corck,Bordeaux
Nord Ferrow en Norvege,1787,50,[21-50],out,in,British,Grande-Bretagne,Cork,Lorient
Oléron,1787,36,[21-50],out,in,French,France,Quiberon,La Rochelle
Sette,1787,72,[51-100],out,in,French,France,Sete,Collioure
Stettin,1787,258,[201-500],out,in,Prussian,Prusse,Stettin,Nantes
Petersbourg,1787,176,[101-200],out,in,Russian,Russie,Riga,Bordeaux
Riga,1787,265,[201-500],out,in,Russian,Russie,Riga,Saint Martin de Ré
Bergen,1787,45,[21-50],out,in,Danish/Norwegian,Danemark,Bergues [Bergen],Le Croisic
Amsterdam,1787,170,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Nantes
Amsterdam,1787,164,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Rouen
Rotterdam,1787,236,[201-500],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Amsterdam,1787,146,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Anvers,1787,130,[101-200],out,in,Austrian NL,Autriche,Anvers,Nantes
Bremen,1787,210,[201-500],out,in,Bremen,Brême,Bremen,Bordeaux
Faversham,1787,2,[1-20],out,in,British,Grande-Bretagne,Faversham,Calais
Stettin,1787,310,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Newcastle,1787,200,[101-200],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Newcastle,1787,200,[101-200],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Belle Île,1787,4,[1-20],out,in,French,France,Belle Île,Lorient
Salem,1787,150,[101-200],out,in,USA,Etats-Unis d'Amérique,Salem,Ars en Ré
Waterford,1787,99,[51-100],out,in,British,Grande-Bretagne,Waterford,Bordeaux
Oléron,1787,9,[1-20],in-out,in,French,France,Oleron,Soubise
Londres,1787,133,[101-200],out,in,British,Grande-Bretagne,Londres,Bordeaux
Londres,1787,133,[101-200],out,in,British,Grande-Bretagne,Londres,Bordeaux
Cawsand,1787,50,[21-50],out,in,British,Grande-Bretagne,Cawsand,Roscoff
Amsterdam,1787,135,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bayonne
Amsterdam,1787,318,[201-500],out,in,Dutch,Provinces-Unies,Amsterdam,Ars en Ré
Angleterre,1787,4,[1-20],out,in,British,Grande-Bretagne,Angleterre,Roscoff
Hambourg,1787,358,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Morlaix,1787,56,[51-100],out,in,French,France,Morlaix,Bordeaux
Bilbao,1787,50,[21-50],out,in,Spanish,Espagne,Plasencia,Bayonne
La Corogne,1787,45,[21-50],out,in,Spanish,Espagne,Plasencia,Bayonne
Bilbao,1787,50,[21-50],out,in,Spanish,Espagne,Plasencia,Bayonne
Bilbao,1787,50,[21-50],out,in,Spanish,Espagne,Plasencia,Bayonne
Groix,1787,2,[1-20],out,in,French,France,Groix,Lorient
Senegal,1787,254,[201-500],out,in,French,France,Rochefort,La Rochelle
Deva,1787,160,[101-200],out,in,Spanish,Espagne,Plasencia,Bayonne
La Corogne,1787,40,[21-50],out,in,Spanish,Espagne,Plasencia,Bayonne
Reneville,1787,20,[1-20],out,in,French,France,Reneville,Saint Malo
Reneville,1787,20,[1-20],out,in,French,France,Reneville,Saint Malo
Côte de Bretagne,1787,20,[1-20],out,in,French,France,Reneville,Saint Malo
Côte de Bretagne,1787,20,[1-20],out,in,French,France,Reneville,Saint Malo
Dramen,1787,102,[101-200],out,in,Danish/Norwegian,Danemark,Dramen [Drammen],Bordeaux
Dantzick,1787,167,[101-200],out,in,Lubeck,Lubeck,Lubeck,Bordeaux
Stettin,1787,287,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Bergen,1787,123,[101-200],out,in,Danish/Norwegian,Danemark,Bergen,Nantes
Oléron,1787,24,[21-50],out,in,French,France,Île d' Oléron,Aligre de Marans
Mesquer,1787,38,[21-50],out,in,French,France,Mesquer,Lorient
Mesquer,1787,38,[21-50],out,in,French,France,Mesquer,Lorient
Marseille,1787,53,[51-100],out,in,French,France,Bormes,Saint Tropez
Le Havre,1787,300,[201-500],out,in,French,France,Le Havre de Grace,Rochefort
Caen,1787,58,[51-100],out,in,French,France,Lorient,Marennes
Portsall,1787,28,[21-50],out,in,French,France,Aberbenois,Blaye
Morlaix,1787,28,[21-50],out,in,French,France,Aberbenois,Bordeaux
Bayonne,1787,64,[51-100],out,in,French,France,Saint Malo,Honfleur
Côte de Bretagne,1787,20,[1-20],out,in,French,France,Lorient,Saint Denis [d' Oléron]
Pont l' Abbé,1787,15,[1-20],out,in,French,France,Billiers,Lorient
Genes,1787,30,[21-50],out,in,Genoese,République de Gênes,Genoa,Collioure
Redon,1787,10,[1-20],out,in,French,France,Arcachon,Bordeaux
La Martinique,1787,150,[101-200],out,in,French,France,Lorient,Bordeaux
La Teste,1787,25,[21-50],out,in,French,France,La Teste,Aligre de Marans
Arcachon,1787,25,[21-50],out,in,French,France,Arcachon,Rochefort
Carnac,1787,17,[1-20],out,in,French,France,Carnac,Nantes
Dublin,1787,105,[101-200],out,in,British,Grande-Bretagne,Corck,Bordeaux
Genes,1787,30,[21-50],out,in,Genoese,République de Gênes,Genoa,Collioure
Hambourg,1787,309,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Stettin,1787,145,[101-200],out,in,Prussian,Prusse,Stettin,Bordeaux
Stettin,1787,205,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Côte de Bretagne,1787,26,[21-50],out,in,French,France,Belle île,Saint Denis [d' Oléron]
Côte de Bretagne,1787,28,[21-50],out,in,French,France,Belle île,Saint Denis [d' Oléron]
Comillas,1787,8,[1-20],out,in,Spanish,Espagne,Comillas,Bayonne
Comillas,1787,81,[51-100],out,in,Spanish,Espagne,Comillas,Bayonne
Comillas,1787,6,[1-20],out,in,Spanish,Espagne,Comillas,Bayonne
Oléron,1787,28,[21-50],out,in,French,France,Belle Isle,Lorient
Saint Sebastien,1787,42,[21-50],out,in,Spanish,Espagne,Bilbao,Marennes
Fontarrabie,1787,45,[21-50],out,in,Spanish,Espagne,Mundaca,Bayonne
Chichester,1787,21,[21-50],out,in,British,Grande-Bretagne,Chichester,Saint Malo
Honfleur,1787,90,[51-100],out,in,French,France,Saint Malo,Ars en Ré
Dartmouth,1787,30,[21-50],out,in,British,Grande-Bretagne,Dartmouth,Roscoff
Falmouth,1787,30,[21-50],out,in,British,Grande-Bretagne,Dartmouth,Roscoff
Espagne [Atlantic],1787,50,[21-50],out,in,French,France,Douarnenez,Le Pouliguen
Aber Wrac' h,1787,50,[21-50],out,in,French,France,Douarnenez,Le Pouliguen
Gothembourg,1787,112,[101-200],out,in,Swedish,Suède,Gothembourg,Le Croisic
Gothembourg,1787,120,[101-200],out,in,Swedish,Suède,Gothembourg,Le Croisic
Gothembourg,1787,128,[101-200],out,in,Swedish,Suède,Gothembourg,Bordeaux
Le Croisic,1787,93,[51-100],out,in,Swedish,Suède,Gothembourg,Le Havre
Gothembourg,1787,120,[101-200],out,in,Swedish,Suède,Gothembourg,Bordeaux
Bergen,1787,100,[51-100],out,in,Danish/Norwegian,Danemark,Bergen,Le Pouliguen
Moss,1787,140,[101-200],out,in,Danish/Norwegian,Danemark,Moss [Norvège],Le Croisic
Gothembourg,1787,130,[101-200],out,in,Swedish,Suède,Gothembourg,Bordeaux
Amsterdam,1787,220,[201-500],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Petersbourg,1787,182,[101-200],out,in,Russian,Russie,Petersbourg,Bordeaux
Hambourg,1787,270,[201-500],out,in,Russian,Russie,Petersbourg,Bordeaux
Petersbourg,1787,170,[101-200],out,in,Russian,Russie,Petersbourg,Bordeaux
Nord Ferrow en Norvege,1787,20,[1-20],out,in,British,Grande-Bretagne,Corck,Lorient
Méan,1787,28,[21-50],out,in,French,France,Méan,Nantes
Bruges,1787,230,[201-500],out,in,Bremen,Brême,Brême,Bayonne
Côte de Bretagne,1787,30,[21-50],out,in,French,France,Locmariaquer,Aligre de Marans
Bruges,1787,170,[101-200],out,in,Bremen,Brême,Brême,Bayonne
Bremen,1787,150,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Sette,1787,100,[51-100],out,in,French,France,Sete,Collioure
Brest,1787,75,[51-100],out,in,French,France,Le Havre,Honfleur
Libourne,1787,100,[51-100],out,in,French,France,Bordeaux,Honfleur
Ostende,1787,170,[101-200],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Rhode Island,1787,195,[101-200],out,in,USA,Etats-Unis d'Amérique,Rhode Island,Lorient
Quimper,1787,86,[51-100],out,in,French,France,Vannes,Lorient
Stockholm,1787,175,[101-200],out,in,Swedish,Suède,Stockholm,Bordeaux
Lubeck,1787,182,[101-200],out,in,Lubeck,Lubeck,Lubeck,Bordeaux
Libau,1787,117,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Morlaix,1787,30,[21-50],out,in,French,France,Quiberon,Bordeaux
Morlaix,1787,30,[21-50],in-out,in,French,France,Quiberon,La Flotte en Ré
Newcastle,1787,168,[101-200],out,in,British,Grande-Bretagne,Newcastle,Noirmoutier
Leith,1787,100,[51-100],out,in,British,Grande-Bretagne,Leith,Bordeaux
Scilly,1787,33,[21-50],out,in,British,Grande-Bretagne,Scilly en Angleterre,Saint Malo
Cadgwith,1787,4,[1-20],out,in,British,Grande-Bretagne,Cadgwith,Roscoff
Cadgwith,1787,6,[1-20],out,in,British,Grande-Bretagne,Cadgwith,Roscoff
Hambourg,1787,200,[101-200],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Mesquer,1787,35,[21-50],out,in,French,France,Mesquer,Lorient
Mesquer,1787,35,[21-50],out,in,French,France,Mesquer,Lorient
Corck,1787,22,[21-50],out,in,British,Grande-Bretagne,Cork,Saint Malo
Rotterdam,1787,120,[101-200],out,in,Dutch,Provinces-Unies,Rotterdam,Nantes
Rotterdam,1787,120,[101-200],out,in,Dutch,Provinces-Unies,Rotterdam,Nantes
Konigsberg,1787,117,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Belle Île,1787,20,[1-20],out,in,French,France,Belle île en mer,La Perrotine
Amsterdam,1787,177,[101-200],out,in,Hamburguese,Hambourg,Hambourg,Nantes
Bergen,1787,61,[51-100],out,in,Danish/Norwegian,Danemark,Bergue,Le Croisic
La Perrotine,1787,12,[1-20],out,in,French,France,Paimpol,Brest
Saint Malo,1787,12,[1-20],out,in,French,France,Paimpol,La Perrotine
Côte de Bretagne,1787,12,[1-20],out,in,French,France,Paimpol,Saint Malo
Frédérickshall,1787,120,[101-200],out,in,Danish/Norwegian,Danemark,Frederickshal,Ars en Ré
Frédérickshall,1787,70,[51-100],out,in,Danish/Norwegian,Danemark,Fredrikshald,Saint Martin de Ré
Tonsberg,1787,245,[201-500],out,in,Danish/Norwegian,Danemark,Frederiklast,Nantes
Newcastle,1787,220,[201-500],out,in,British,Grande-Bretagne,Newcastle,La Rochelle
Rhuys,1787,34,[21-50],out,in,French,France,Rhuys,Lorient
Londres,1787,97,[51-100],out,in,British,Grande-Bretagne,Londres,Bordeaux
Porthsmouth,1787,174,[101-200],out,in,USA,Etats-Unis d'Amérique,Portsmouth en Amérique septentrionale,Lorient
Bremen,1787,186,[101-200],out,in,Bremen,Brême,Bremen,Nantes
Newcastle,1787,280,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Newcastle,1787,280,[201-500],out,in,British,Grande-Bretagne,Neuwcastle,Bordeaux
Newcastle,1787,280,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Mount’s Bay,1787,20,[1-20],out,in,British,Grande-Bretagne,Mount’s bay,Roscoff
Gloucester,1787,43,[21-50],out,in,USA,Etats-Unis d'Amérique,Gloucester,Le Croisic
Paimpol,1787,50,[21-50],out,in,French,France,Paimpol,La Perrotine
Cawsand,1787,32,[21-50],out,in,British,Grande-Bretagne,Cawsand,Roscoff
Marseille,1787,65,[51-100],out,in,French,France,Agde,Collioure
Marseille,1787,68,[51-100],out,in,French,France,Agde,Collioure
Port Maurice,1787,100,[51-100],out,in,French,France,Sete,Collioure
Arzon,1787,13,[1-20],out,in,French,France,Arzon,La Rochelle
Bourgneuf,1787,25,[21-50],out,in,French,France,Bourgneuf,Brest
Saint Ogne [Santoña],1787,15,[1-20],out,in,Spanish,Espagne,Saint Ogne,Bayonne
Morlaix,1787,29,[21-50],out,in,French,France,Aberildut,Blaye
Saint Ogne [Santoña],1787,15,[1-20],out,in,Spanish,Espagne,Saint Ogne,Bayonne
Bilbao,1787,50,[21-50],out,in,Spanish,Espagne,Bilbao,Nantes
Le Ferrol,1787,50,[21-50],out,in,Spanish,Espagne,Bilbao,Nantes
Bilbao,1787,60,[51-100],out,in,Spanish,Espagne,Bilbao,Nantes
Bilbao,1787,140,[101-200],out,in,British,Grande-Bretagne,Hull,Bayonne
Limerick,1787,65,[51-100],out,in,British,Grande-Bretagne,Limerick,Nantes
Limerick,1787,52,[51-100],out,in,British,Grande-Bretagne,Limerick,Lorient
Oléron,1787,28,[21-50],out,in,French,France,Bordeaux,Rochefort
Limerick,1787,15,[1-20],out,in,British,Grande-Bretagne,Limerick,Roscoff
Seudre,1787,125,[101-200],out,in,French,France,Rouen,La Rochelle
Billiers,1787,12,[1-20],out,in,French,France,Billiers,Lorient
Bremen,1787,180,[101-200],out,in,Bremen,Brême,Brême,Bayonne
Bremen,1787,220,[201-500],out,in,Bremen,Brême,Bremen,Bordeaux
Bremen,1787,240,[201-500],out,in,Bremen,Brême,Bremen,Bordeaux
Hambourg,1787,300,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Hambourg,1787,377,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Hambourg,1787,377,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Hambourg,1787,377,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Newbury [USA],1787,60,[51-100],out,in,USA,Etats-Unis d'Amérique,Newbury,Ars en Ré
Honfleur,1787,125,[101-200],out,in,French,France,Saint Malo,Marennes
Le Vivier,1787,50,[21-50],out,in,French,France,Saint Malo,Le Croisic
Bruges,1787,195,[101-200],out,in,Bremen,Brême,Brême,Bayonne
Jersey,1787,30,[21-50],out,in,British,Grande-Bretagne,Jersey,Saint Malo
Côte de Bretagne,1787,4,[1-20],out,in,French,France,Baden,Saint Martin de Ré
Baden,1787,15,[1-20],out,in,French,France,Baden,La Rochelle
Newcastle,1787,148,[101-200],out,in,British,Grande-Bretagne,Newcastle,Marennes
Newcastle,1787,145,[101-200],out,in,British,Grande-Bretagne,Newcastle,Rochefort
Amsterdam,1787,200,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Marennes
Stettin,1787,210,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Stettin,1787,230,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Oléron,1787,195,[101-200],out,in,Prussian,Prusse,Stettin,Bordeaux
Amsterdam,1787,105,[101-200],out,in,Prussian,Prusse,Stettin,Bordeaux
Côte de Bretagne,1787,12,[1-20],out,in,French,France,Quiberon,Aligre de Marans
Vannes,1787,12,[1-20],in-out,in,French,France,Quiberon,La Flotte en Ré
Le Croisic,1787,12,[1-20],out,in,French,France,Quiberon,La Rochelle
Bruges,1787,81,[51-100],out,in,Dutch,Provinces-Unies,Lemmer,Nantes
Guernesey,1787,30,[21-50],out,in,British,Grande-Bretagne,Polperow,Roscoff
Rhuys,1787,34,[21-50],out,in,French,France,Rhuys,Lorient
Hambourg,1787,161,[101-200],out,in,Bremen,Brême,Bremen,Nantes
Lisbonne [mais: Angleterre],1787,12,[1-20],out,in,British,Grande-Bretagne,Yarmouth,Dunkerque
Hull,1787,58,[51-100],out,in,British,Grande-Bretagne,Hulle,Rouen
Londres,1787,110,[101-200],out,in,British,Grande-Bretagne,Londres,Dunkerque
Gigon [Gijon],1787,22,[21-50],out,in,Spanish,Espagne,Bilbao,Bayonne
Arzon,1787,4,[1-20],in-out,in,French,France,Arzon,La Flotte en Ré
Le Croisic,1787,19,[1-20],out,in,French,France,Arzon,La Rochelle
Rotterdam,1787,210,[201-500],out,in,Dutch,Provinces-Unies,Rotterdam,Bordeaux
Newbury [USA],1787,120,[101-200],out,in,USA,Etats-Unis d'Amérique,Newbury,Ars en Ré
Stettin,1787,150,[101-200],out,in,Prussian,Prusse,Stettin,Bordeaux
Stettin,1787,220,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Stettin,1787,247,[201-500],out,in,Prussian,Prusse,Stettin,Bordeaux
Newcastle,1787,296,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Petersbourg,1787,296,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Newcastle,1787,210,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Newcastle,1787,55,[51-100],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Bremen,1787,182,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Bremen,1787,165,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Bremen,1787,175,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Bremen,1787,210,[201-500],out,in,Bremen,Brême,Bremen,Bordeaux
La Rochelle,1787,3,[1-20],out,in,French,France,La Rochelle,Le Chateau [d' Oléron]
Hambourg,1787,250,[201-500],out,in,Hamburguese,Hambourg,Hambourg,Bordeaux
Ile de Ré,1787,75,[51-100],out,in,French,France,Saint Malo,La Rochelle
Lorient,1787,10,[1-20],out,in,British,Grande-Bretagne,Scilly,Roscoff
Bayonne,1787,94,[51-100],out,in,French,France,Saint Malo,Honfleur
Barfleur,1787,35,[21-50],out,in,French,France,Vannes,Saint Martin de Ré
Bayonne,1787,65,[51-100],out,in,French,France,Quiberon,Marennes
Italie,1787,,,out,in,French,France,Bonifacio,Ajaccio
Saint Brieux,1787,55,[51-100],out,in,French,France,Quiberon,Bayonne
Côte de Bretagne,1787,18,[1-20],out,in,French,France,Quiberon,Aligre de Marans
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Quiberon,Ribérou [Saujon]
Auray,1787,25,[21-50],out,in,French,France,Quiberon,Bayonne
Brest,1787,22,[21-50],out,in,French,France,Quiberon,Mortagne
Quimperlé,1787,25,[21-50],out,in,French,France,Quiberon,Bordeaux
Auddewall [Uddevalla],1787,80,[51-100],out,in,Swedish,Suède,Udewalle,Le Croisic
Doort,1787,220,[201-500],out,in,Dutch,Provinces-Unies,Dordrecht,Marennes
Beslon,1787,3,[1-20],out,in,French,France,Concarneau,Lorient
Concarneau,1787,,,out,in,French,France,Concarneau,Lorient
Beslon,1787,3,[1-20],out,in,French,France,Concarneau,Lorient
Le Croisic,1787,14,[1-20],out,in,French,France,Arzon,La Rochelle
Carnac,1787,4,[1-20],out,in,French,France,Carnac,Lorient
Cadix,1787,135,[101-200],out,in,Spanish,Espagne,Bilbao,Bayonne
Ile d' Yeu,1787,8,[1-20],out,in,French,France,Ile d' Yeu,Ribérou [Saujon]
